200.03654747059682, 2.056330793557282
303.2319511315635, 1.6966861629080394
400.14620323956257, 1.4882487341249948
501.7361994709734, 1.3518540026851549
606.5747258713063, 1.2279595491477746
701.9008248382728, 1.1652353789683834
812.2078729887168, 1.1057151592183228
1011.0074553350253, 0.9956402995308042
1499.3784064181998, 0.8287166645623056
2007.678352461578, 0.7143152846169966
2499.0865636211283, 0.6432046065446696
3021.2744243996826, 0.5893841901121226
4016.090460578697, 0.5124805876960934
4999.086480169275, 0.4614627208314444
5999.70576547629, 0.42284963325319186
7044.668134006179, 0.39429877420790665
7975.2308815164915, 0.3644767494653629
9094.850458504758, 0.33986723468534547
10000, 0.331073254995991
